"date","fsa","hot_spot_fsa","metric","value"
2021-08-08,"N3E",0,"cum_hospitalizations_per_1000",3.34168755221387
2021-08-08,"N3E",0,"cum_deaths_per_1000",NA
2021-08-08,"N3H",0,"cum_cases_per_100",2.52513623455369
2021-08-08,"N3H",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N3H",0,"cum_hospitalizations_per_1000",1.45828536342006
2021-08-08,"N3H",0,"cum_deaths_per_1000",NA
2021-08-08,"N3L",0,"cum_cases_per_100",1.83306239138965
2021-08-08,"N3L",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N3L",0,"cum_hospitalizations_per_1000",0.78479735411178
2021-08-08,"N3L",0,"cum_deaths_per_1000",NA
2021-08-08,"N3P",0,"cum_cases_per_100",2.24970679176885
2021-08-08,"N3P",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N3P",0,"cum_hospitalizations_per_1000",1.17283292461883
2021-08-08,"N3P",0,"cum_deaths_per_1000",0
2021-08-08,"N3R",0,"cum_cases_per_100",1.76162308011623
2021-08-08,"N3R",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N3R",0,"cum_hospitalizations_per_1000",0.75238688252387
2021-08-08,"N3R",0,"cum_deaths_per_1000",NA
2021-08-08,"N3S",0,"cum_cases_per_100",2.51088731627654
2021-08-08,"N3S",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N3S",0,"cum_hospitalizations_per_1000",1.29286880783887
2021-08-08,"N3S",0,"cum_deaths_per_1000",0.20413718018508
2021-08-08,"N3T",0,"cum_cases_per_100",2.47299813780261
2021-08-08,"N3T",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N3T",0,"cum_hospitalizations_per_1000",1.04283054003724
2021-08-08,"N3T",0,"cum_deaths_per_1000",0.19863438857852
2021-08-08,"N3V",0,"cum_cases_per_100",0.99067599067599
2021-08-08,"N3V",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N3V",0,"cum_hospitalizations_per_1000",0
2021-08-08,"N3V",0,"cum_deaths_per_1000",0
2021-08-08,"N3W",0,"cum_cases_per_100",2.61588169504163
2021-08-08,"N3W",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N3W",0,"cum_hospitalizations_per_1000",0.6213495712688
2021-08-08,"N3W",0,"cum_deaths_per_1000",NA
2021-08-08,"N3Y",0,"cum_cases_per_100",1.77043726235742
2021-08-08,"N3Y",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N3Y",0,"cum_hospitalizations_per_1000",0.95057034220532
2021-08-08,"N3Y",0,"cum_deaths_per_1000",NA
2021-08-08,"N4B",0,"cum_cases_per_100",1.44878706199461
2021-08-08,"N4B",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N4B",0,"cum_hospitalizations_per_1000",1.23539982030548
2021-08-08,"N4B",0,"cum_deaths_per_1000",NA
2021-08-08,"N4G",0,"cum_cases_per_100",1.92904656319291
2021-08-08,"N4G",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N4G",0,"cum_hospitalizations_per_1000",1.24168514412417
2021-08-08,"N4G",0,"cum_deaths_per_1000",NA
2021-08-08,"N4K",0,"cum_cases_per_100",1.533870294901
2021-08-08,"N4K",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N4K",0,"cum_hospitalizations_per_1000",1.05894811154253
2021-08-08,"N4K",0,"cum_deaths_per_1000",NA
2021-08-08,"N4L",0,"cum_cases_per_100",0.9114731685086
2021-08-08,"N4L",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N4L",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"N4L",0,"cum_deaths_per_1000",0
2021-08-08,"N4N",0,"cum_cases_per_100",1.16774791473587
2021-08-08,"N4N",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N4N",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"N4N",0,"cum_deaths_per_1000",NA
2021-08-08,"N4S",0,"cum_cases_per_100",1.45628369740426
2021-08-08,"N4S",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N4S",0,"cum_hospitalizations_per_1000",0.47245845144795
2021-08-08,"N4S",0,"cum_deaths_per_1000",0.16675004168751
2021-08-08,"N4T",0,"cum_cases_per_100",2.12915601023018
2021-08-08,"N4T",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N4T",0,"cum_hospitalizations_per_1000",1.15089514066496
2021-08-08,"N4T",0,"cum_deaths_per_1000",NA
2021-08-08,"N4V",0,"cum_cases_per_100",1.47392290249433
2021-08-08,"N4V",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N4V",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"N4V",0,"cum_deaths_per_1000",0
2021-08-08,"N4W",0,"cum_cases_per_100",2.55983035443805
2021-08-08,"N4W",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N4W",0,"cum_hospitalizations_per_1000",1.96910027264465
2021-08-08,"N4W",0,"cum_deaths_per_1000",NA
2021-08-08,"N4X",0,"cum_cases_per_100",0.72261296849407
2021-08-08,"N4X",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N4X",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"N4X",0,"cum_deaths_per_1000",NA
2021-08-08,"N4Z",0,"cum_cases_per_100",1.93498452012384
2021-08-08,"N4Z",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N4Z",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"N4Z",0,"cum_deaths_per_1000",0
2021-08-08,"N5A",0,"cum_cases_per_100",1.28652977762631
2021-08-08,"N5A",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N5A",0,"cum_hospitalizations_per_1000",0.68160518019937
2021-08-08,"N5A",0,"cum_deaths_per_1000",0.53960410099117
2021-08-08,"N5C",0,"cum_cases_per_100",1.10612855007474
2021-08-08,"N5C",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N5C",0,"cum_hospitalizations_per_1000",0.35874439461883
2021-08-08,"N5C",0,"cum_deaths_per_1000",0
2021-08-08,"N5H",1,"cum_cases_per_100",2.85747205899297
2021-08-08,"N5H",1,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N5H",1,"cum_hospitalizations_per_1000",1.90114068441065
2021-08-08,"N5H",1,"cum_deaths_per_1000",0.5761032377002
2021-08-08,"N5L",0,"cum_cases_per_100",0.93870789618995
2021-08-08,"N5L",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N5L",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"N5L",0,"cum_deaths_per_1000",NA
2021-08-08,"N5P",0,"cum_cases_per_100",1.39719667886796
2021-08-08,"N5P",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N5P",0,"cum_hospitalizations_per_1000",0.75886081599857
2021-08-08,"N5P",0,"cum_deaths_per_1000",NA
2021-08-08,"N5R",0,"cum_cases_per_100",1.34906723425567
2021-08-08,"N5R",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N5R",0,"cum_hospitalizations_per_1000",1.001627644923
2021-08-08,"N5R",0,"cum_deaths_per_1000",0.28170777513459
2021-08-08,"N5V",0,"cum_cases_per_100",2.89245558321174
2021-08-08,"N5V",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N5V",0,"cum_hospitalizations_per_1000",1.83103024060882
2021-08-08,"N5V",0,"cum_deaths_per_1000",0.2288787800761
2021-08-08,"N5W",0,"cum_cases_per_100",1.95261556296189
2021-08-08,"N5W",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N5W",0,"cum_hospitalizations_per_1000",1.30415881756267
2021-08-08,"N5W",0,"cum_deaths_per_1000",0.32603970439067
2021-08-08,"N5X",0,"cum_cases_per_100",1.74552724662942
2021-08-08,"N5X",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N5X",0,"cum_hospitalizations_per_1000",1.2046957502435
2021-08-08,"N5X",0,"cum_deaths_per_1000",0.43574101604552
2021-08-08,"N5Y",0,"cum_cases_per_100",3.19221190853521
2021-08-08,"N5Y",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N5Y",0,"cum_hospitalizations_per_1000",2.06273740346641
2021-08-08,"N5Y",0,"cum_deaths_per_1000",0.32701934445199
2021-08-08,"N5Z",0,"cum_cases_per_100",2.38405662134476
2021-08-08,"N5Z",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N5Z",0,"cum_hospitalizations_per_1000",1.45278450363196
2021-08-08,"N5Z",0,"cum_deaths_per_1000",0.33525796237661
2021-08-08,"N6A",0,"cum_cases_per_100",4.65933737192431
2021-08-08,"N6A",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N6A",0,"cum_hospitalizations_per_1000",1.7201406027971
2021-08-08,"N6A",0,"cum_deaths_per_1000",NA
2021-08-08,"N6B",0,"cum_cases_per_100",1.89218412109978
2021-08-08,"N6B",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N6B",0,"cum_hospitalizations_per_1000",2.0852641334569
2021-08-08,"N6B",0,"cum_deaths_per_1000",0.54062403459994
2021-08-08,"N6C",0,"cum_cases_per_100",1.80400095260776
2021-08-08,"N6C",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N6C",0,"cum_hospitalizations_per_1000",1.4586806382472
2021-08-08,"N6C",0,"cum_deaths_per_1000",0.2976899261729
2021-08-08,"N6E",0,"cum_cases_per_100",3.18619633858519
2021-08-08,"N6E",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N6E",0,"cum_hospitalizations_per_1000",1.33954200420999
2021-08-08,"N6E",0,"cum_deaths_per_1000",NA
2021-08-08,"N6G",0,"cum_cases_per_100",2.11968918643251
2021-08-08,"N6G",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N6G",0,"cum_hospitalizations_per_1000",0.74179849044007
2021-08-08,"N6G",0,"cum_deaths_per_1000",0.14835969808801
2021-08-08,"N6H",0,"cum_cases_per_100",2.18994167492022
2021-08-08,"N6H",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N6H",0,"cum_hospitalizations_per_1000",1.78276658963354
2021-08-08,"N6H",0,"cum_deaths_per_1000",0.50621767359965
2021-08-08,"N6J",0,"cum_cases_per_100",1.61038096822492
2021-08-08,"N6J",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N6J",0,"cum_hospitalizations_per_1000",1.09798702378972
2021-08-08,"N6J",0,"cum_deaths_per_1000",NA
2021-08-08,"N6K",0,"cum_cases_per_100",1.47398772091174
2021-08-08,"N6K",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N6K",0,"cum_hospitalizations_per_1000",0.91968879719619
2021-08-08,"N6K",0,"cum_deaths_per_1000",0.1988516318262
2021-08-08,"N6L",0,"cum_cases_per_100",4.25959413301186
2021-08-08,"N6L",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N6L",0,"cum_hospitalizations_per_1000",1.6073940124573
2021-08-08,"N6L",0,"cum_deaths_per_1000",0
2021-08-08,"N6M",0,"cum_cases_per_100",3.3587786259542
2021-08-08,"N6M",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N6M",0,"cum_hospitalizations_per_1000",1.87903699354081
2021-08-08,"N6M",0,"cum_deaths_per_1000",NA
2021-08-08,"N6N",0,"cum_cases_per_100",1.32100396301189
2021-08-08,"N6N",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N6N",0,"cum_hospitalizations_per_1000",0
2021-08-08,"N6N",0,"cum_deaths_per_1000",0
2021-08-08,"N6P",0,"cum_cases_per_100",1.72460253300997
2021-08-08,"N6P",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N6P",0,"cum_hospitalizations_per_1000",0.98805353453696
2021-08-08,"N6P",0,"cum_deaths_per_1000",NA
2021-08-08,"N7A",0,"cum_cases_per_100",0.51737451737452
2021-08-08,"N7A",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N7A",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"N7A",0,"cum_deaths_per_1000",0
2021-08-08,"N7G",0,"cum_cases_per_100",1.2175522329908
2021-08-08,"N7G",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N7G",0,"cum_hospitalizations_per_1000",1.02274387571227
2021-08-08,"N7G",0,"cum_deaths_per_1000",NA
2021-08-08,"N7L",0,"cum_cases_per_100",1.27586459018791
2021-08-08,"N7L",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N7L",0,"cum_hospitalizations_per_1000",0.8042699422388
2021-08-08,"N7L",0,"cum_deaths_per_1000",NA
2021-08-08,"N7M",0,"cum_cases_per_100",1.31936787945608
2021-08-08,"N7M",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N7M",0,"cum_hospitalizations_per_1000",0.25725836089673
2021-08-08,"N7M",0,"cum_deaths_per_1000",NA
2021-08-08,"N7S",0,"cum_cases_per_100",2.54732114212384
2021-08-08,"N7S",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N7S",0,"cum_hospitalizations_per_1000",1.4436958614052
2021-08-08,"N7S",0,"cum_deaths_per_1000",0.41706769329483
2021-08-08,"N7T",0,"cum_cases_per_100",2.61061791641812
2021-08-08,"N7T",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N7T",0,"cum_hospitalizations_per_1000",1.43864697006913
2021-08-08,"N7T",0,"cum_deaths_per_1000",0.49124530685287
2021-08-08,"N7V",0,"cum_cases_per_100",2.51737451737452
2021-08-08,"N7V",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N7V",0,"cum_hospitalizations_per_1000",1.23552123552124
2021-08-08,"N7V",0,"cum_deaths_per_1000",NA
2021-08-08,"N7W",0,"cum_cases_per_100",2.73037542662116
2021-08-08,"N7W",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N7W",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"N7W",0,"cum_deaths_per_1000",0
2021-08-08,"N7X",0,"cum_cases_per_100",2.47229326513214
2021-08-08,"N7X",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N7X",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"N7X",0,"cum_deaths_per_1000",NA
2021-08-08,"N8A",0,"cum_cases_per_100",3.58236175340324
2021-08-08,"N8A",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N8A",0,"cum_hospitalizations_per_1000",1.30267700123754
2021-08-08,"N8A",0,"cum_deaths_per_1000",NA
2021-08-08,"N8H",1,"cum_cases_per_100",5.36655346059258
2021-08-08,"N8H",1,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N8H",1,"cum_hospitalizations_per_1000",3.5425693875161
2021-08-08,"N8H",1,"cum_deaths_per_1000",0.73193582386696
2021-08-08,"N8M",0,"cum_cases_per_100",2.51920376641612
2021-08-08,"N8M",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N8M",0,"cum_hospitalizations_per_1000",0.99116213760634
2021-08-08,"N8M",0,"cum_deaths_per_1000",NA
2021-08-08,"N8N",0,"cum_cases_per_100",2.59658246656761
2021-08-08,"N8N",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N8N",0,"cum_hospitalizations_per_1000",1.59732540861813
2021-08-08,"N8N",0,"cum_deaths_per_1000",0.37147102526003
2021-08-08,"N8P",0,"cum_cases_per_100",3.19936012797441
2021-08-08,"N8P",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N8P",0,"cum_hospitalizations_per_1000",1.1997600479904
2021-08-08,"N8P",0,"cum_deaths_per_1000",NA
2021-08-08,"N8R",0,"cum_cases_per_100",3.45274650290003
2021-08-08,"N8R",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N8R",0,"cum_hospitalizations_per_1000",2.18355510064824
2021-08-08,"N8R",0,"cum_deaths_per_1000",0.68236096895258
2021-08-08,"N8S",0,"cum_cases_per_100",2.82335611113384
2021-08-08,"N8S",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N8S",0,"cum_hospitalizations_per_1000",2.78243790662466
2021-08-08,"N8S",0,"cum_deaths_per_1000",0.69560947665616
2021-08-08,"N8T",0,"cum_cases_per_100",3.45403626001081
2021-08-08,"N8T",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N8T",0,"cum_hospitalizations_per_1000",1.91617943300742
2021-08-08,"N8T",0,"cum_deaths_per_1000",0.58959367169459
2021-08-08,"N8W",0,"cum_cases_per_100",3.04882539214964
2021-08-08,"N8W",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N8W",0,"cum_hospitalizations_per_1000",1.80425657264894
2021-08-08,"N8W",0,"cum_deaths_per_1000",0.47868031519258
2021-08-08,"N8X",1,"cum_cases_per_100",2.56668077900085
2021-08-08,"N8X",1,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N8X",1,"cum_hospitalizations_per_1000",2.01100762066046
2021-08-08,"N8X",1,"cum_deaths_per_1000",0.47629127857748
2021-08-08,"N8Y",1,"cum_cases_per_100",2.92276514298581
2021-08-08,"N8Y",1,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N8Y",1,"cum_hospitalizations_per_1000",2.79216392704346
2021-08-08,"N8Y",1,"cum_deaths_per_1000",1.44111686557082
2021-08-08,"N9A",1,"cum_cases_per_100",3.82277111118184
2021-08-08,"N9A",1,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N9A",1,"cum_hospitalizations_per_1000",3.59677881401789
2021-08-08,"N9A",1,"cum_deaths_per_1000",0.98672693127924
2021-08-08,"N9B",1,"cum_cases_per_100",3.20331128807307
2021-08-08,"N9B",1,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N9B",1,"cum_hospitalizations_per_1000",1.84460341026679
2021-08-08,"N9B",1,"cum_deaths_per_1000",0.53988392495613
2021-08-08,"N9C",1,"cum_cases_per_100",3.14474338042167
2021-08-08,"N9C",1,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N9C",1,"cum_hospitalizations_per_1000",1.98764818627103
2021-08-08,"N9C",1,"cum_deaths_per_1000",0.63888691701569
2021-08-08,"N9E",0,"cum_cases_per_100",3.00460092018404
2021-08-08,"N9E",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N9E",0,"cum_hospitalizations_per_1000",2.12042408481696
2021-08-08,"N9E",0,"cum_deaths_per_1000",0.56011202240448
2021-08-08,"N9G",0,"cum_cases_per_100",3.05450528909469
2021-08-08,"N9G",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N9G",0,"cum_hospitalizations_per_1000",1.65682484387612
2021-08-08,"N9G",0,"cum_deaths_per_1000",0.2548961298271
2021-08-08,"N9H",0,"cum_cases_per_100",2.73076055066576
2021-08-08,"N9H",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N9H",0,"cum_hospitalizations_per_1000",1.05318588730911
2021-08-08,"N9H",0,"cum_deaths_per_1000",NA
2021-08-08,"N9J",0,"cum_cases_per_100",2.28350444270522
2021-08-08,"N9J",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N9J",0,"cum_hospitalizations_per_1000",0.92076792044565
2021-08-08,"N9J",0,"cum_deaths_per_1000",NA
2021-08-08,"N9K",0,"cum_cases_per_100",2.44474212993972
2021-08-08,"N9K",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N9K",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"N9K",0,"cum_deaths_per_1000",NA
2021-08-08,"N9V",0,"cum_cases_per_100",2.09891118982028
2021-08-08,"N9V",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N9V",0,"cum_hospitalizations_per_1000",1.09318291136473
2021-08-08,"N9V",0,"cum_deaths_per_1000",NA
2021-08-08,"N9Y",1,"cum_cases_per_100",5.31701656292858
2021-08-08,"N9Y",1,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"N9Y",1,"cum_hospitalizations_per_1000",1.79343812638464
2021-08-08,"N9Y",1,"cum_deaths_per_1000",0.36923726131448
2021-08-08,"P0A",0,"cum_cases_per_100",0.28497546044646
2021-08-08,"P0A",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0A",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"P0A",0,"cum_deaths_per_1000",0
2021-08-08,"P0B",0,"cum_cases_per_100",0.71708576345731
2021-08-08,"P0B",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0B",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"P0B",0,"cum_deaths_per_1000",0
2021-08-08,"P0C",0,"cum_cases_per_100",0.59296908089792
2021-08-08,"P0C",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0C",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"P0C",0,"cum_deaths_per_1000",0
2021-08-08,"P0E",0,"cum_cases_per_100",0.90305444887118
2021-08-08,"P0E",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0E",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"P0E",0,"cum_deaths_per_1000",NA
2021-08-08,"P0G",0,"cum_cases_per_100",1.27302275189599
2021-08-08,"P0G",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0G",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"P0G",0,"cum_deaths_per_1000",0
2021-08-08,"P0H",0,"cum_cases_per_100",0.28676888131743
2021-08-08,"P0H",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0H",0,"cum_hospitalizations_per_1000",0.25553662691652
2021-08-08,"P0H",0,"cum_deaths_per_1000",0
2021-08-08,"P0J",0,"cum_cases_per_100",0.4937942079274
2021-08-08,"P0J",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0J",0,"cum_hospitalizations_per_1000",0.31140175274701
2021-08-08,"P0J",0,"cum_deaths_per_1000",NA
2021-08-08,"P0K",0,"cum_cases_per_100",1.83617003437579
2021-08-08,"P0K",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0K",0,"cum_hospitalizations_per_1000",1.08996394734636
2021-08-08,"P0K",0,"cum_deaths_per_1000",NA
2021-08-08,"P0L",0,"cum_cases_per_100",3.07429236702321
2021-08-08,"P0L",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0L",0,"cum_hospitalizations_per_1000",1.45528632758495
2021-08-08,"P0L",0,"cum_deaths_per_1000",NA
2021-08-08,"P0M",0,"cum_cases_per_100",0.63328316017475
2021-08-08,"P0M",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0M",0,"cum_hospitalizations_per_1000",0.36712067256507
2021-08-08,"P0M",0,"cum_deaths_per_1000",NA
2021-08-08,"P0N",0,"cum_cases_per_100",1.82049525300969
2021-08-08,"P0N",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0N",0,"cum_hospitalizations_per_1000",1.17451306645786
2021-08-08,"P0N",0,"cum_deaths_per_1000",NA
2021-08-08,"P0P",0,"cum_cases_per_100",0.43248217161261
2021-08-08,"P0P",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0P",0,"cum_hospitalizations_per_1000",0.27605244996549
2021-08-08,"P0P",0,"cum_deaths_per_1000",NA
2021-08-08,"P0R",0,"cum_cases_per_100",0.29951329090228
2021-08-08,"P0R",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0R",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"P0R",0,"cum_deaths_per_1000",NA
2021-08-08,"P0S",0,"cum_cases_per_100",0.20838996104014
2021-08-08,"P0S",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0S",0,"cum_hospitalizations_per_1000",0
2021-08-08,"P0S",0,"cum_deaths_per_1000",0
2021-08-08,"P0T",0,"cum_cases_per_100",1.36990062043595
2021-08-08,"P0T",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0T",0,"cum_hospitalizations_per_1000",1.04321089331796
2021-08-08,"P0T",0,"cum_deaths_per_1000",NA
2021-08-08,"P0V",0,"cum_cases_per_100",0.91736413142795
2021-08-08,"P0V",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0V",0,"cum_hospitalizations_per_1000",0.80406417894083
2021-08-08,"P0V",0,"cum_deaths_per_1000",NA
2021-08-08,"P0W",0,"cum_cases_per_100",1.50829562594269
2021-08-08,"P0W",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0W",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"P0W",0,"cum_deaths_per_1000",0
2021-08-08,"P0X",0,"cum_cases_per_100",3.31319024796833
2021-08-08,"P0X",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P0X",0,"cum_hospitalizations_per_1000",2.08376745155241
2021-08-08,"P0X",0,"cum_deaths_per_1000",NA
2021-08-08,"P1A",0,"cum_cases_per_100",0.5319434742894
2021-08-08,"P1A",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P1A",0,"cum_hospitalizations_per_1000",0.591048304766
2021-08-08,"P1A",0,"cum_deaths_per_1000",NA
2021-08-08,"P1B",0,"cum_cases_per_100",0.64724919093851
2021-08-08,"P1B",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P1B",0,"cum_hospitalizations_per_1000",0.60852488036954
2021-08-08,"P1B",0,"cum_deaths_per_1000",NA
2021-08-08,"P1C",0,"cum_cases_per_100",0.19246631839428
2021-08-08,"P1C",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P1C",0,"cum_hospitalizations_per_1000",0
2021-08-08,"P1C",0,"cum_deaths_per_1000",0
2021-08-08,"P1H",0,"cum_cases_per_100",0.54513387846721
2021-08-08,"P1H",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P1H",0,"cum_hospitalizations_per_1000",0.3741114852226
2021-08-08,"P1H",0,"cum_deaths_per_1000",NA
2021-08-08,"P1L",0,"cum_cases_per_100",0.6036434192088
2021-08-08,"P1L",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P1L",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"P1L",0,"cum_deaths_per_1000",NA
2021-08-08,"P1P",0,"cum_cases_per_100",0.55829533823393
2021-08-08,"P1P",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P1P",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"P1P",0,"cum_deaths_per_1000",0
2021-08-08,"P2A",0,"cum_cases_per_100",0.51772724293859
2021-08-08,"P2A",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P2A",0,"cum_hospitalizations_per_1000",0.39321056425716
2021-08-08,"P2A",0,"cum_deaths_per_1000",NA
2021-08-08,"P2B",0,"cum_cases_per_100",0.77037037037037
2021-08-08,"P2B",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P2B",0,"cum_hospitalizations_per_1000",NA
2021-08-08,"P2B",0,"cum_deaths_per_1000",NA
2021-08-08,"P2N",0,"cum_cases_per_100",0.81977878985036
2021-08-08,"P2N",0,"cum_hospitalizations_deaths_per_1000",NA
2021-08-08,"P2N",0,"cum_hospitalizations_per_1000",1.04098893949252
2021-08-08,"P2N",0,"cum_deaths_per_1000",NA
2021-08-08,"P3A",0,"cum_cases_per_100",1.30643611911623
2021-08-08,"P3A",0,"cum_hospitalizations_deaths_per_1000",NA
